root,campaign,sweep,arm,dataset,model,cap,method,warmup,cepochs,lr,lr_c,ce_skip,seed,has_raw,has_fin,path
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/fioretto_ldf/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/fioretto_ldf/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/fioretto_ldf/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/tralo_bounded/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/tralo_bounded/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/tralo_bounded/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/tralo_bounded/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,heuristic,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/heuristic/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,heuristic,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/heuristic/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,heuristic,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/heuristic/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L30_G20,heuristic,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L30_G20/heuristic/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,hounie_rcl,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/hounie_rcl/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,hounie_rcl,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/hounie_rcl/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,hounie_rcl,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/hounie_rcl/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,hounie_rcl,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/hounie_rcl/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,danits_lp,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/danits_lp/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,danits_lp,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/danits_lp/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,danits_lp,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/danits_lp/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,danits_lp,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/danits_lp/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/fioretto_ldf/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/fioretto_ldf/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/fioretto_ldf/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/fioretto_ldf/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo_bounded/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo_bounded/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo_bounded/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,tralo_bounded,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/tralo_bounded/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,heuristic,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/heuristic/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,heuristic,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/heuristic/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,heuristic,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/heuristic/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G20,heuristic,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G20/heuristic/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,hounie_rcl,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/hounie_rcl/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,hounie_rcl,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/hounie_rcl/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,hounie_rcl,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/hounie_rcl/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,hounie_rcl,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/hounie_rcl/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,danits_lp,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/danits_lp/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,danits_lp,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/danits_lp/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,danits_lp,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/danits_lp/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,danits_lp,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/danits_lp/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/fioretto_ldf/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/fioretto_ldf/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/fioretto_ldf/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/fioretto_ldf/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo_bounded/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo_bounded/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo_bounded/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/tralo_bounded/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,heuristic,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/heuristic/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,heuristic,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/heuristic/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,heuristic,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/heuristic/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G50,heuristic,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G50/heuristic/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,hounie_rcl,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/hounie_rcl/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,hounie_rcl,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/hounie_rcl/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,hounie_rcl,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/hounie_rcl/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,hounie_rcl,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/hounie_rcl/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,danits_lp,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/danits_lp/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,danits_lp,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/danits_lp/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,danits_lp,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/danits_lp/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,danits_lp,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/danits_lp/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,fioretto_ldf,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/fioretto_ldf/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,fioretto_ldf,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/fioretto_ldf/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,fioretto_ldf,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/fioretto_ldf/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,fioretto_ldf,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/fioretto_ldf/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo_bounded,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo_bounded/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo_bounded,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo_bounded/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo_bounded,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo_bounded/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,tralo_bounded,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/tralo_bounded/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,heuristic,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/heuristic/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,heuristic,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/heuristic/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,heuristic,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/heuristic/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G70,heuristic,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G70/heuristic/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,hounie_rcl,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/hounie_rcl/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,hounie_rcl,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/hounie_rcl/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,hounie_rcl,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/hounie_rcl/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,hounie_rcl,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/hounie_rcl/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,danits_lp,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/danits_lp/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,danits_lp,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/danits_lp/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,danits_lp,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/danits_lp/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,danits_lp,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/danits_lp/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/fioretto_ldf/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/fioretto_ldf/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/fioretto_ldf/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,fioretto_ldf,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/fioretto_ldf/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo_bounded/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo_bounded/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo_bounded/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,tralo_bounded,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/tralo_bounded/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,heuristic,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/heuristic/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,heuristic,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/heuristic/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,heuristic,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/heuristic/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L80_G50,heuristic,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L80_G50/heuristic/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,hounie_rcl,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/hounie_rcl/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,hounie_rcl,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/hounie_rcl/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,hounie_rcl,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/hounie_rcl/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,hounie_rcl,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/hounie_rcl/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,tralo,50,300.0,0.0001,5e-06,True,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/tralo/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,tralo,50,300.0,0.0001,5e-06,True,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/tralo/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,tralo,50,300.0,0.0001,5e-06,True,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/tralo/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,tralo,50,300.0,0.0001,5e-06,True,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/tralo/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,danits_lp,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/danits_lp/seed_4
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,danits_lp,50,300.0,0.0001,5e-06,,3,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/danits_lp/seed_3
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,danits_lp,50,300.0,0.0001,5e-06,,1,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/danits_lp/seed_1
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,danits_lp,50,300.0,0.0001,5e-06,,2,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/danits_lp/seed_2
results,results/pending_runs/g2_asym_oct_gl,,,octmnist,MobileNetV3,L70_G20,fioretto_ldf,50,300.0,0.0001,5e-06,,4,True,True,results/pending_runs/g2_asym_oct_gl/octmnist/L70_G20/fioretto_ldf/seed_4
