path,dataset,cap,model,seed,method,warmup,cepochs,K,cls,count_raw,count_adj,AP,sat_epoch,best_sat_epoch,min_excess_epoch,restored_from_epoch,restore_kind,flips,raw_total_excess,last_epoch,n_constraint_epochs,n_satisfied,n_active,frac_active,n_transitions,first_sat_epoch,peak_lambda,peak_lambda_g,osc_range_K,osc_std_K,osc_step_K,undershoot_mean,undershoot_max,n_logged_below_K,excess_mean_logged,excess_max_logged,final_ce,final_train_acc,n_log_rows,AP_ce,dAP,unspent_final,eval_epoch
results/headroom/headroom_b30_lrc0.0001_noceskip/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_3,tissuemnist,L30_G30,RegNetY400MF,3,tralo,1,29,51,4,111,51,0.4104309011286234,,,4.0,4.0,min_excess,60.0,120.0,30,29,0,29,1.0,0,,0.11,0.11,1.0392156862745099,0.3427454460043121,0.4967320261437908,,,0,4.30812324929972,5.568627450980392,0.034039,0.9889,7,0.3973471766257748,0.013083724502848615,-1.1764705882352942,4.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane2/RegNetY400MF/tissuemnist/L30_G30/tralo/seed_4,tissuemnist,L30_G30,RegNetY400MF,4,tralo,1,29,51,4,136,51,0.36359285552718557,,,28.0,28.0,min_excess,85.0,170.0,30,29,0,29,1.0,0,,0.11,0.11,1.6470588235294117,0.5511022067817122,0.9967320261437909,,,0,6.252100840336134,8.0,0.045378,0.9854,7,0.4114904495777295,-0.047897594050543946,-1.6666666666666667,28.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/fioretto_ldf/seed_1,dermmnist,L50_G50,RegNetY400MF,1,fioretto_ldf,1,29,112,4,91,111,0.6183982790447494,16.0,20.0,16.0,,nan,20.0,0.0,20,20,5,15,0.75,1,15.0,6.337145,6.337145,2.6339285714285716,0.7629007133340565,0.47791353383458646,,,5,0.9852678571428571,2.6339285714285716,0.014022,,20,0.7013511596879296,-0.08295288064318018,0.1875,20.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/fioretto_ldf/seed_2,dermmnist,L50_G50,RegNetY400MF,2,fioretto_ldf,1,29,112,4,69,111,0.618833706892146,18.0,22.0,18.0,,nan,42.0,0.0,22,22,5,17,0.7727272727272727,1,17.0,5.997639,5.997639,2.3660714285714284,0.7198765892649346,0.615221088435374,,,5,0.8453733766233766,2.3660714285714284,0.014198,,22,0.640130894062552,-0.021297187170405962,0.38392857142857145,22.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/fioretto_ldf/seed_3,dermmnist,L50_G50,RegNetY400MF,3,fioretto_ldf,1,29,112,4,48,111,0.6050725719671165,17.0,21.0,17.0,,nan,63.0,0.0,21,21,5,16,0.7619047619047619,1,16.0,6.6591,6.6591,3.4910714285714284,0.9749565920843359,0.7245535714285715,,,5,1.0497448979591837,3.4910714285714284,0.014952,,21,0.7020126218145958,-0.09694004984747928,0.5714285714285714,21.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/fioretto_ldf/seed_4,dermmnist,L50_G50,RegNetY400MF,4,fioretto_ldf,1,29,112,4,99,111,0.5969347987551573,15.0,19.0,15.0,,nan,12.0,0.0,19,19,5,14,0.7368421052631579,1,14.0,4.862887,4.862887,1.9196428571428572,0.6160536851593973,0.5024801587301587,,,5,0.7777255639097744,1.9196428571428572,0.014283,,19,0.7005271208528738,-0.10359232209771652,0.11607142857142858,19.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/hounie_rcl/seed_1,dermmnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,112,4,42,111,0.5129203106947028,20.0,24.0,20.0,,nan,69.0,0.0,24,24,5,19,0.7916666666666666,1,19.0,0.007413,0.007413,2.2589285714285716,0.7540488548187808,0.43517080745341613,,,5,0.962797619047619,2.2589285714285716,0.016253,,24,0.7013511596879296,-0.18843084899322682,0.625,24.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/hounie_rcl/seed_2,dermmnist,L50_G50,RegNetY400MF,2,hounie_rcl,1,29,112,4,34,111,0.5211105933433501,25.0,29.0,25.0,,nan,77.0,0.0,29,29,5,24,0.8275862068965517,1,24.0,0.008477,0.008477,2.169642857142857,0.6250039433009141,0.4027423469387755,,,5,0.9221059113300493,2.169642857142857,0.013131,,29,0.640130894062552,-0.11902030071920189,0.6964285714285714,29.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/hounie_rcl/seed_3,dermmnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,112,4,28,111,0.5308312386335917,22.0,26.0,22.0,,nan,83.0,0.0,26,26,5,21,0.8076923076923077,1,21.0,0.007449,0.007449,3.4910714285714284,0.9217519788039482,0.6317857142857143,,,5,0.9543269230769231,3.4910714285714284,0.0114,,26,0.7020126218145958,-0.17118138318100407,0.75,26.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/hounie_rcl/seed_4,dermmnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,112,4,16,111,0.5026997410940586,22.0,26.0,22.0,,nan,95.0,0.0,26,26,5,21,0.8076923076923077,1,21.0,0.007456,0.007456,2.419642857142857,0.6805276426614405,0.4589285714285714,,,5,0.9041895604395604,2.419642857142857,0.009483,,26,0.7005271208528738,-0.19782737975881526,0.8571428571428571,26.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/tralo/seed_1,dermmnist,L50_G50,RegNetY400MF,1,tralo,1,29,112,4,114,111,0.6470455530065607,,,17.0,,nan,9.0,7.0,30,29,0,29,1.0,0,,0.11,0.11,0.75,0.2436992346136325,0.1994047619047619,,,0,1.221938775510204,1.9732142857142858,0.009108,0.9975,7,0.7013511596879296,-0.054305606681368856,-0.017857142857142856,30.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/tralo/seed_2,dermmnist,L50_G50,RegNetY400MF,2,tralo,1,29,112,4,132,111,0.6200126260675138,,,20.0,20.0,min_excess,21.0,41.0,30,29,0,29,1.0,0,,0.11,0.11,0.6785714285714286,0.21654391993959834,0.28273809523809523,,,0,1.235969387755102,1.7232142857142858,0.016269,0.9946,7,0.640130894062552,-0.02011826799503813,-0.17857142857142858,20.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/tralo/seed_3,dermmnist,L50_G50,RegNetY400MF,3,tralo,1,29,112,4,116,111,0.630866696444342,,,4.0,4.0,min_excess,15.0,12.0,30,29,0,29,1.0,0,,0.11,0.11,1.2678571428571428,0.41649265768142973,0.4851190476190476,,,0,1.8762755102040816,3.4910714285714284,0.004565,0.9988,7,0.7020126218145958,-0.07114592537025377,-0.03571428571428571,4.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/dermmnist/L50_G50/tralo/seed_4,dermmnist,L50_G50,RegNetY400MF,4,tralo,1,29,112,4,112,111,0.6757518935962892,,,11.0,,nan,7.0,4.0,30,29,0,29,1.0,0,,0.11,0.11,1.0267857142857142,0.31338639386821543,0.39285714285714285,,,0,1.1798469387755102,2.4732142857142856,0.010219,0.9974,7,0.7005271208528738,-0.024775227256584653,0.0,30.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_1,octmnist,L50_G50,RegNetY400MF,1,fioretto_ldf,1,29,125,2,134,125,0.7502314134286019,,,24.0,24.0,min_excess,13.0,20.0,29,29,0,29,1.0,0,,8.872518,8.872518,2.192,0.4778134900484654,0.5822857142857143,,,0,0.9633103448275862,2.352,0.013149,,29,0.7130774306587018,0.03715398276990012,-0.072,24.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_2,octmnist,L50_G50,RegNetY400MF,2,fioretto_ldf,1,29,125,2,81,125,0.7711450729600202,26.0,26.0,26.0,26.0,fully_satisfied,44.0,0.0,29,29,1,28,0.9655172413793104,2,25.0,5.80123,5.80123,1.552,0.35329542195224356,0.3737142857142857,,,1,0.592,1.552,0.01794,,29,0.754518911767582,0.016626161192438205,0.352,26.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_3,octmnist,L50_G50,RegNetY400MF,3,fioretto_ldf,1,29,125,2,116,125,0.6524936729647852,3.0,18.0,3.0,18.0,fully_satisfied,9.0,0.0,29,29,4,25,0.8620689655172413,4,2.0,6.372962,6.372962,1.872,0.5431934988289493,0.5348571428571429,,,4,0.6968275862068966,1.872,0.019606,,29,0.680427716868293,-0.027934043903507733,0.072,18.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/fioretto_ldf/seed_4,octmnist,L50_G50,RegNetY400MF,4,fioretto_ldf,1,29,125,2,110,125,0.6985667867227979,15.0,17.0,15.0,17.0,fully_satisfied,15.0,0.0,29,29,2,27,0.9310344827586207,4,14.0,6.31548,6.31548,1.648,0.4155138474607423,0.5131428571428571,,,2,0.6750344827586207,1.648,0.017372,,29,0.7490056135725762,-0.050438826849778295,0.12,17.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_1,octmnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,125,2,135,125,0.6936655776390206,,,16.0,16.0,min_excess,10.0,20.0,29,29,0,29,1.0,0,,0.015889,0.015889,1.744,0.4935658887763768,0.5428571428571429,,,0,0.8612413793103448,1.904,0.016883,,29,0.7130774306587018,-0.01941185301968118,-0.08,16.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_2,octmnist,L50_G50,RegNetY400MF,2,hounie_rcl,1,29,125,2,111,125,0.7359659590527486,3.0,27.0,3.0,27.0,fully_satisfied,14.0,0.0,29,29,5,24,0.8275862068965517,10,2.0,0.008697,0.008697,1.36,0.3896307346624225,0.43542857142857144,,,5,0.48744827586206896,1.36,0.014896,,29,0.754518911767582,-0.01855295271483337,0.112,27.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_3,octmnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,125,2,115,125,0.6970791274014569,3.0,5.0,3.0,5.0,fully_satisfied,10.0,0.0,29,29,2,27,0.9310344827586207,4,2.0,0.013855,0.013855,2.448,0.6723471160575228,0.7091428571428571,,,2,0.766896551724138,2.448,0.018624,,29,0.680427716868293,0.01665141053316399,0.08,5.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/hounie_rcl/seed_4,octmnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,125,2,99,125,0.7252840383350404,,,9.0,,nan,26.0,0.0,29,29,0,29,1.0,0,,0.011981,0.011981,2.224,0.5029541268799184,0.5654285714285714,,,0,0.6662068965517242,2.24,0.022195,,29,0.7490056135725762,-0.02372157523753582,0.208,29.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_1,octmnist,L50_G50,RegNetY400MF,1,tralo,1,29,125,2,110,125,0.7562600735270854,16.0,16.0,16.0,16.0,fully_satisfied,15.0,0.0,30,29,1,28,0.9655172413793104,2,15.0,0.08,0.08,1.16,0.3647012475986338,0.392,0.12,0.12,1,0.936,2.08,0.011734,0.9958,8,0.7130774306587018,0.04318264286838358,0.12,16.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_2,octmnist,L50_G50,RegNetY400MF,2,tralo,1,29,125,2,108,125,0.7029863068889415,7.0,30.0,7.0,,nan,17.0,0.0,30,29,3,26,0.896551724137931,5,6.0,0.06,0.06,1.048,0.3215517929596344,0.405,0.13333333333333333,0.144,3,0.4782222222222222,1.808,0.023276,0.9928,9,0.754518911767582,-0.05153260487864053,0.136,30.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_3,octmnist,L50_G50,RegNetY400MF,3,tralo,1,29,125,2,109,125,0.6989346154196986,4.0,4.0,4.0,4.0,fully_satisfied,16.0,0.0,30,29,1,28,0.9655172413793104,2,3.0,0.05,0.05,0.856,0.2846172868959298,0.44114285714285717,0.128,0.128,1,0.601,1.456,0.018497,0.9939,8,0.680427716868293,0.018506898551405637,0.128,4.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/octmnist/L50_G50/tralo/seed_4,octmnist,L50_G50,RegNetY400MF,4,tralo,1,29,125,2,112,125,0.7575557892552348,8.0,22.0,8.0,,nan,13.0,0.0,30,29,3,26,0.896551724137931,6,7.0,0.06,0.06,1.632,0.44430219945938193,0.553,0.19733333333333333,0.392,3,0.5448888888888889,2.48,0.017271,0.9937,9,0.7490056135725762,0.00855017568265859,0.104,30.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_1,tissuemnist,L50_G50,RegNetY400MF,1,fioretto_ldf,1,29,86,4,74,86,0.36602478743763034,5.0,5.0,5.0,5.0,fully_satisfied,12.0,0.0,29,29,1,28,0.9655172413793104,2,4.0,15.469774,15.469774,4.627906976744186,1.12094835001043,1.191860465116279,,,1,2.306335204490778,4.627906976744186,0.023788,,29,0.3815545842815669,-0.015529796843936572,0.13953488372093023,5.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_2,tissuemnist,L50_G50,RegNetY400MF,2,fioretto_ldf,1,29,86,4,101,86,0.41595866292658606,,,2.0,2.0,min_excess,27.0,30.0,29,29,0,29,1.0,0,,15.134693,15.134693,5.674418604651163,1.1831244812910962,1.308970099667774,,,0,2.3319967923015237,6.023255813953488,0.037579,,29,0.3462893098101365,0.06966935311644956,-0.1744186046511628,2.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_3,tissuemnist,L50_G50,RegNetY400MF,3,fioretto_ldf,1,29,86,4,78,86,0.4160321002580541,3.0,3.0,3.0,3.0,fully_satisfied,8.0,0.0,29,29,1,28,0.9655172413793104,2,2.0,13.275712,13.275712,4.627906976744186,1.0217123905291785,1.2217607973421927,,,1,1.9486768243785084,4.627906976744186,0.04708,,29,0.3973471766257748,0.018684923632279304,0.09302325581395349,3.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/fioretto_ldf/seed_4,tissuemnist,L50_G50,RegNetY400MF,4,fioretto_ldf,1,29,86,4,107,86,0.38487164601217827,,,8.0,8.0,min_excess,21.0,42.0,29,29,0,29,1.0,0,,14.240368,14.240368,3.2093023255813953,0.8304307925781185,1.0996677740863787,,,0,2.210906174819567,3.697674418604651,0.02796,,29,0.4114904495777295,-0.02661880356555124,-0.2441860465116279,8.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_1,tissuemnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,86,4,81,86,0.3585065445090276,,,9.0,9.0,min_excess,11.0,3.0,29,29,0,29,1.0,0,,0.01144,0.01144,6.383720930232558,1.4029466660194514,1.521594684385382,,,0,2.1182838813151563,6.4186046511627906,0.038055,,29,0.3815545842815669,-0.02304803977253933,0.05813953488372093,9.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_2,tissuemnist,L50_G50,RegNetY400MF,2,hounie_rcl,1,29,86,4,101,86,0.41595866292658606,,,2.0,2.0,min_excess,27.0,30.0,29,29,0,29,1.0,0,,0.01376,0.01376,4.0,1.0189322499064601,1.2541528239202657,,,0,2.4963913392141137,4.348837209302325,0.025739,,29,0.3462893098101365,0.06966935311644956,-0.1744186046511628,2.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_3,tissuemnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,86,4,93,86,0.4244925949660376,,,3.0,3.0,min_excess,7.0,14.0,29,29,0,29,1.0,0,,0.011929,0.011929,3.953488372093023,1.0123586086566239,1.2367109634551496,,,0,2.1242983159582995,4.116279069767442,0.047957,,29,0.3973471766257748,0.027145418340262795,-0.08139534883720931,3.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/hounie_rcl/seed_4,tissuemnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,86,4,102,86,0.3541704193938009,,,9.0,9.0,min_excess,16.0,32.0,29,29,0,29,1.0,0,,0.011583,0.011583,4.186046511627907,1.1149930604413338,1.3754152823920267,,,0,2.135525260625501,4.558139534883721,0.027941,,29,0.4114904495777295,-0.057320030183928616,-0.18604651162790697,9.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_1,tissuemnist,L50_G50,RegNetY400MF,1,tralo,1,29,86,4,100,86,0.3974722289625047,,,6.0,6.0,min_excess,26.0,28.0,30,29,0,29,1.0,0,,0.11,0.11,1.8255813953488371,0.5974342036830318,0.7848837209302325,,,0,2.9966777408637877,5.023255813953488,0.036044,0.9875,7,0.3815545842815669,0.015917644680937815,-0.16279069767441862,6.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_2,tissuemnist,L50_G50,RegNetY400MF,2,tralo,1,29,86,4,114,86,0.4229122626676135,,,3.0,3.0,min_excess,42.0,56.0,30,29,0,29,1.0,0,,0.11,0.11,1.244186046511628,0.45895900730046185,0.44961240310077516,,,0,2.6677740863787376,3.883720930232558,0.042677,0.9864,7,0.3462893098101365,0.076622952857477,-0.32558139534883723,3.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_3,tissuemnist,L50_G50,RegNetY400MF,3,tralo,1,29,86,4,82,86,0.333484059597683,,,7.0,7.0,min_excess,10.0,3.0,30,29,0,29,1.0,0,,0.11,0.11,1.2790697674418605,0.38837052993839527,0.44379844961240306,,,0,1.7641196013289038,2.9767441860465116,0.038951,0.987,7,0.3973471766257748,-0.06386311702809178,0.046511627906976744,7.0
results/headroom/headroom_b30_lrc0.0001_noceskip/lane3/RegNetY400MF/tissuemnist/L50_G50/tralo/seed_4,tissuemnist,L50_G50,RegNetY400MF,4,tralo,1,29,86,4,91,86,0.3578201538927332,,,11.0,11.0,min_excess,11.0,11.0,30,29,0,29,1.0,0,,0.11,0.11,1.2325581395348837,0.3796180823035537,0.436046511627907,,,0,2.857142857142857,3.627906976744186,0.032707,0.9884,7,0.4114904495777295,-0.053670295684996316,-0.05813953488372093,11.0
