label,class_name,filename,location
0,c0,ISIC_0062429.jpg,upper extremity|60s
1,c1,ISIC_0062434.jpg,head/neck|40s
0,c0,ISIC_0062435.jpg,lower extremity|40s
2,c2,ISIC_0062439.jpg,upper extremity|60s
0,c0,ISIC_0062441.jpg,anterior torso|50s
1,c1,ISIC_0062442.jpg,head/neck|80+
1,c1,ISIC_0062443.jpg,lower extremity|70s
1,c1,ISIC_0062447.jpg,palms/soles|60s
2,c2,ISIC_0062450.jpg,lower extremity|70s
2,c2,ISIC_0062451.jpg,lower extremity|60s
1,c1,ISIC_0062454.jpg,anterior torso|60s
0,c0,ISIC_0062456.jpg,anterior torso|50s
1,c1,ISIC_0062458.jpg,anterior torso|50s
1,c1,ISIC_0062463.jpg,anterior torso|50s
2,c2,ISIC_0062464.jpg,head/neck|40s
1,c1,ISIC_0062468.jpg,upper extremity|40s
0,c0,ISIC_0062470.jpg,anterior torso|30s
1,c1,ISIC_0062471.jpg,head/neck|60s
1,c1,ISIC_0062477.jpg,lower extremity|60s
5,c5,ISIC_0062479.jpg,lower extremity|80+
2,c2,ISIC_0062480.jpg,head/neck|50s
1,c1,ISIC_0062481.jpg,anterior torso|60s
0,c0,ISIC_0062484.jpg,palms/soles|50s
0,c0,ISIC_0062485.jpg,head/neck|40s
0,c0,ISIC_0062486.jpg,anterior torso|60s
0,c0,ISIC_0062490.jpg,anterior torso|50s
1,c1,ISIC_0062491.jpg,anterior torso|50s
2,c2,ISIC_0062492.jpg,head/neck|80+
5,c5,ISIC_0062494.jpg,anterior torso|60s
0,c0,ISIC_0062495.jpg,anterior torso|<30
0,c0,ISIC_0062498.jpg,anterior torso|<30
0,c0,ISIC_0062500.jpg,anterior torso|60s
2,c2,ISIC_0062501.jpg,anterior torso|30s
0,c0,ISIC_0062503.jpg,head/neck|<30
1,c1,ISIC_0062505.jpg,anterior torso|30s
0,c0,ISIC_0062506.jpg,anterior torso|60s
0,c0,ISIC_0062511.jpg,anterior torso|30s
1,c1,ISIC_0062515.jpg,upper extremity|40s
1,c1,ISIC_0062517.jpg,anterior torso|60s
1,c1,ISIC_0062524.jpg,anterior torso|50s
1,c1,ISIC_0062525.jpg,anterior torso|80+
1,c1,ISIC_0062530.jpg,lower extremity|40s
0,c0,ISIC_0062535.jpg,lower extremity|60s
1,c1,ISIC_0062536.jpg,anterior torso|60s
0,c0,ISIC_0062537.jpg,anterior torso|30s
0,c0,ISIC_0062538.jpg,lower extremity|<30
0,c0,ISIC_0062540.jpg,head/neck|30s
0,c0,ISIC_0062543.jpg,upper extremity|60s
0,c0,ISIC_0062546.jpg,anterior torso|30s
1,c1,ISIC_0062547.jpg,head/neck|30s
0,c0,ISIC_0062548.jpg,palms/soles|<30
3,c3,ISIC_0062549.jpg,head/neck|60s
3,c3,ISIC_0062555.jpg,head/neck|80+
3,c3,ISIC_0062566.jpg,head/neck|80+
5,c5,ISIC_0062568.jpg,anterior torso|80+
3,c3,ISIC_0062571.jpg,head/neck|80+
3,c3,ISIC_0062574.jpg,head/neck|60s
0,c0,ISIC_0062578.jpg,lower extremity|80+
0,c0,ISIC_0062579.jpg,upper extremity|60s
2,c2,ISIC_0062583.jpg,lower extremity|70s
7,c7,ISIC_0062584.jpg,head/neck|60s
3,c3,ISIC_0062587.jpg,head/neck|50s
1,c1,ISIC_0062589.jpg,head/neck|60s
0,c0,ISIC_0062591.jpg,anterior torso|30s
1,c1,ISIC_0062596.jpg,lower extremity|70s
0,c0,ISIC_0062599.jpg,lower extremity|40s
0,c0,ISIC_0062603.jpg,anterior torso|60s
0,c0,ISIC_0062605.jpg,anterior torso|<30
4,c4,ISIC_0062608.jpg,upper extremity|30s
0,c0,ISIC_0062612.jpg,anterior torso|60s
2,c2,ISIC_0062620.jpg,anterior torso|50s
4,c4,ISIC_0062622.jpg,anterior torso|50s
2,c2,ISIC_0062623.jpg,anterior torso|60s
1,c1,ISIC_0062626.jpg,anterior torso|50s
1,c1,ISIC_0062628.jpg,head/neck|80+
3,c3,ISIC_0062630.jpg,head/neck|60s
1,c1,ISIC_0062633.jpg,head/neck|60s
2,c2,ISIC_0062634.jpg,lower extremity|70s
1,c1,ISIC_0062639.jpg,upper extremity|40s
4,c4,ISIC_0062641.jpg,head/neck|60s
4,c4,ISIC_0062646.jpg,anterior torso|60s
0,c0,ISIC_0062648.jpg,anterior torso|30s
7,c7,ISIC_0062653.jpg,anterior torso|50s
0,c0,ISIC_0062655.jpg,anterior torso|50s
0,c0,ISIC_0062656.jpg,upper extremity|40s
2,c2,ISIC_0062657.jpg,lower extremity|60s
3,c3,ISIC_0062658.jpg,lower extremity|60s
2,c2,ISIC_0062659.jpg,head/neck|80+
0,c0,ISIC_0062660.jpg,lower extremity|40s
5,c5,ISIC_0062662.jpg,lower extremity|80+
2,c2,ISIC_0062664.jpg,anterior torso|60s
2,c2,ISIC_0062666.jpg,anterior torso|60s
1,c1,ISIC_0062674.jpg,anterior torso|50s
0,c0,ISIC_0062677.jpg,anterior torso|30s
1,c1,ISIC_0062680.jpg,head/neck|50s
2,c2,ISIC_0062682.jpg,lower extremity|60s
1,c1,ISIC_0062684.jpg,head/neck|60s
3,c3,ISIC_0062687.jpg,lower extremity|40s
1,c1,ISIC_0062688.jpg,anterior torso|80+
3,c3,ISIC_0062689.jpg,lower extremity|70s
4,c4,ISIC_0062692.jpg,head/neck|60s
6,c6,ISIC_0062697.jpg,upper extremity|40s
3,c3,ISIC_0062699.jpg,head/neck|80+
0,c0,ISIC_0062701.jpg,upper extremity|30s
1,c1,ISIC_0062702.jpg,head/neck|30s
0,c0,ISIC_0062703.jpg,palms/soles|30s
0,c0,ISIC_0062705.jpg,anterior torso|30s
4,c4,ISIC_0062706.jpg,head/neck|40s
1,c1,ISIC_0062708.jpg,head/neck|80+
2,c2,ISIC_0062710.jpg,head/neck|80+
1,c1,ISIC_0062712.jpg,head/neck|40s
0,c0,ISIC_0062714.jpg,anterior torso|60s
3,c3,ISIC_0062717.jpg,upper extremity|60s
0,c0,ISIC_0062718.jpg,lower extremity|40s
1,c1,ISIC_0062721.jpg,anterior torso|80+
2,c2,ISIC_0062722.jpg,anterior torso|80+
1,c1,ISIC_0062724.jpg,anterior torso|60s
0,c0,ISIC_0062725.jpg,palms/soles|<30
0,c0,ISIC_0062726.jpg,anterior torso|30s
2,c2,ISIC_0062737.jpg,head/neck|60s
4,c4,ISIC_0062739.jpg,head/neck|60s
0,c0,ISIC_0062740.jpg,lower extremity|<30
4,c4,ISIC_0062742.jpg,head/neck|60s
4,c4,ISIC_0062743.jpg,head/neck|40s
0,c0,ISIC_0062748.jpg,head/neck|40s
2,c2,ISIC_0062752.jpg,head/neck|60s
3,c3,ISIC_0062753.jpg,anterior torso|50s
3,c3,ISIC_0062754.jpg,oral/genital|50s
0,c0,ISIC_0062755.jpg,upper extremity|40s
1,c1,ISIC_0062756.jpg,anterior torso|80+
0,c0,ISIC_0062760.jpg,anterior torso|30s
2,c2,ISIC_0062764.jpg,head/neck|80+
1,c1,ISIC_0062765.jpg,anterior torso|60s
1,c1,ISIC_0062767.jpg,anterior torso|60s
3,c3,ISIC_0062768.jpg,anterior torso|50s
1,c1,ISIC_0062770.jpg,upper extremity|40s
0,c0,ISIC_0062772.jpg,head/neck|40s
0,c0,ISIC_0062777.jpg,head/neck|40s
2,c2,ISIC_0062782.jpg,anterior torso|50s
0,c0,ISIC_0062783.jpg,head/neck|40s
0,c0,ISIC_0062784.jpg,lower extremity|<30
0,c0,ISIC_0062785.jpg,anterior torso|<30
0,c0,ISIC_0062787.jpg,head/neck|40s
0,c0,ISIC_0062790.jpg,head/neck|40s
2,c2,ISIC_0062791.jpg,head/neck|50s
1,c1,ISIC_0062792.jpg,head/neck|80+
0,c0,ISIC_0062795.jpg,upper extremity|30s
2,c2,ISIC_0062802.jpg,head/neck|30s
3,c3,ISIC_0062805.jpg,head/neck|80+
1,c1,ISIC_0062806.jpg,palms/soles|60s
1,c1,ISIC_0062809.jpg,head/neck|80+
0,c0,ISIC_0062810.jpg,head/neck|40s
4,c4,ISIC_0062814.jpg,head/neck|60s
1,c1,ISIC_0062816.jpg,anterior torso|50s
2,c2,ISIC_0062817.jpg,anterior torso|80+
0,c0,ISIC_0062818.jpg,anterior torso|50s
0,c0,ISIC_0062819.jpg,anterior torso|30s
1,c1,ISIC_0062821.jpg,upper extremity|40s
0,c0,ISIC_0062822.jpg,upper extremity|40s
3,c3,ISIC_0062823.jpg,anterior torso|50s
2,c2,ISIC_0062825.jpg,head/neck|50s
1,c1,ISIC_0062827.jpg,lower extremity|60s
0,c0,ISIC_0062828.jpg,anterior torso|<30
4,c4,ISIC_0062830.jpg,head/neck|60s
2,c2,ISIC_0062833.jpg,lower extremity|40s
2,c2,ISIC_0062834.jpg,head/neck|80+
2,c2,ISIC_0062837.jpg,head/neck|80+
0,c0,ISIC_0062839.jpg,upper extremity|30s
0,c0,ISIC_0062840.jpg,anterior torso|50s
0,c0,ISIC_0062842.jpg,anterior torso|<30
2,c2,ISIC_0062843.jpg,anterior torso|60s
1,c1,ISIC_0062844.jpg,anterior torso|60s
0,c0,ISIC_0062847.jpg,anterior torso|60s
1,c1,ISIC_0062850.jpg,anterior torso|60s
2,c2,ISIC_0062851.jpg,anterior torso|60s
0,c0,ISIC_0062856.jpg,anterior torso|60s
0,c0,ISIC_0062858.jpg,lower extremity|60s
0,c0,ISIC_0062860.jpg,lower extremity|70s
0,c0,ISIC_0062861.jpg,anterior torso|50s
0,c0,ISIC_0062863.jpg,anterior torso|60s
1,c1,ISIC_0062864.jpg,head/neck|80+
0,c0,ISIC_0062867.jpg,anterior torso|30s
2,c2,ISIC_0062868.jpg,head/neck|50s
1,c1,ISIC_0062869.jpg,head/neck|60s
0,c0,ISIC_0062872.jpg,head/neck|40s
0,c0,ISIC_0062873.jpg,anterior torso|60s
2,c2,ISIC_0062874.jpg,anterior torso|80+
2,c2,ISIC_0062875.jpg,head/neck|50s
4,c4,ISIC_0062878.jpg,head/neck|50s
3,c3,ISIC_0062884.jpg,anterior torso|60s
0,c0,ISIC_0062889.jpg,anterior torso|50s
1,c1,ISIC_0062891.jpg,anterior torso|30s
0,c0,ISIC_0062898.jpg,anterior torso|30s
2,c2,ISIC_0062899.jpg,upper extremity|60s
2,c2,ISIC_0062902.jpg,lower extremity|80+
5,c5,ISIC_0062903.jpg,anterior torso|60s
2,c2,ISIC_0062904.jpg,upper extremity|60s
0,c0,ISIC_0062906.jpg,lower extremity|<30
1,c1,ISIC_0062908.jpg,anterior torso|80+
0,c0,ISIC_0062911.jpg,anterior torso|<30
1,c1,ISIC_0062912.jpg,upper extremity|40s
0,c0,ISIC_0062913.jpg,anterior torso|60s
0,c0,ISIC_0062917.jpg,lower extremity|40s
2,c2,ISIC_0062918.jpg,anterior torso|80+
1,c1,ISIC_0062919.jpg,anterior torso|80+
0,c0,ISIC_0062920.jpg,lower extremity|<30
2,c2,ISIC_0062923.jpg,anterior torso|80+
0,c0,ISIC_0062924.jpg,head/neck|40s
1,c1,ISIC_0062925.jpg,head/neck|80+
2,c2,ISIC_0062926.jpg,lower extremity|70s
0,c0,ISIC_0062928.jpg,anterior torso|60s
2,c2,ISIC_0062929.jpg,head/neck|80+
0,c0,ISIC_0062931.jpg,head/neck|<30
1,c1,ISIC_0062935.jpg,anterior torso|50s
2,c2,ISIC_0062936.jpg,lower extremity|80+
0,c0,ISIC_0062943.jpg,anterior torso|60s
1,c1,ISIC_0062944.jpg,palms/soles|70s
2,c2,ISIC_0062945.jpg,lower extremity|70s
1,c1,ISIC_0062948.jpg,anterior torso|60s
4,c4,ISIC_0062953.jpg,head/neck|<30
1,c1,ISIC_0062954.jpg,lower extremity|70s
0,c0,ISIC_0062955.jpg,lower extremity|60s
0,c0,ISIC_0062960.jpg,anterior torso|<30
3,c3,ISIC_0062961.jpg,head/neck|60s
2,c2,ISIC_0062962.jpg,anterior torso|30s
2,c2,ISIC_0062963.jpg,head/neck|60s
3,c3,ISIC_0062964.jpg,head/neck|60s
2,c2,ISIC_0062967.jpg,anterior torso|80+
3,c3,ISIC_0062968.jpg,oral/genital|50s
0,c0,ISIC_0062973.jpg,lower extremity|<30
1,c1,ISIC_0062980.jpg,head/neck|40s
0,c0,ISIC_0062981.jpg,anterior torso|<30
1,c1,ISIC_0062983.jpg,palms/soles|70s
2,c2,ISIC_0062984.jpg,head/neck|60s
1,c1,ISIC_0062985.jpg,anterior torso|50s
0,c0,ISIC_0062993.jpg,anterior torso|60s
1,c1,ISIC_0062994.jpg,anterior torso|60s
0,c0,ISIC_0062997.jpg,anterior torso|<30
3,c3,ISIC_0063001.jpg,anterior torso|50s
1,c1,ISIC_0063002.jpg,head/neck|30s
0,c0,ISIC_0063003.jpg,anterior torso|<30
2,c2,ISIC_0063004.jpg,lower extremity|80+
0,c0,ISIC_0063013.jpg,anterior torso|30s
1,c1,ISIC_0063018.jpg,anterior torso|60s
2,c2,ISIC_0063025.jpg,anterior torso|80+
1,c1,ISIC_0063026.jpg,head/neck|50s
1,c1,ISIC_0063027.jpg,lower extremity|60s
0,c0,ISIC_0063028.jpg,anterior torso|<30
0,c0,ISIC_0063030.jpg,head/neck|40s
2,c2,ISIC_0063031.jpg,head/neck|80+
1,c1,ISIC_0063032.jpg,anterior torso|80+
2,c2,ISIC_0063033.jpg,head/neck|80+
0,c0,ISIC_0063034.jpg,palms/soles|30s
0,c0,ISIC_0063035.jpg,anterior torso|60s
2,c2,ISIC_0063036.jpg,lower extremity|80+
4,c4,ISIC_0063037.jpg,palms/soles|60s
4,c4,ISIC_0063038.jpg,head/neck|80+
0,c0,ISIC_0063040.jpg,head/neck|30s
3,c3,ISIC_0063042.jpg,head/neck|80+
1,c1,ISIC_0063046.jpg,palms/soles|50s
4,c4,ISIC_0063052.jpg,head/neck|60s
0,c0,ISIC_0063053.jpg,anterior torso|50s
1,c1,ISIC_0063056.jpg,anterior torso|60s
2,c2,ISIC_0063059.jpg,head/neck|80+
1,c1,ISIC_0063061.jpg,anterior torso|50s
0,c0,ISIC_0063062.jpg,anterior torso|<30
2,c2,ISIC_0063066.jpg,head/neck|80+
1,c1,ISIC_0063067.jpg,anterior torso|50s
4,c4,ISIC_0063068.jpg,head/neck|80+
1,c1,ISIC_0063070.jpg,head/neck|40s
1,c1,ISIC_0063072.jpg,anterior torso|60s
3,c3,ISIC_0063075.jpg,oral/genital|50s
3,c3,ISIC_0063076.jpg,head/neck|60s
1,c1,ISIC_0063077.jpg,lower extremity|40s
0,c0,ISIC_0063079.jpg,anterior torso|30s
2,c2,ISIC_0063083.jpg,lower extremity|70s
5,c5,ISIC_0063085.jpg,head/neck|80+
0,c0,ISIC_0063086.jpg,lower extremity|40s
1,c1,ISIC_0063087.jpg,head/neck|80+
0,c0,ISIC_0063088.jpg,anterior torso|60s
2,c2,ISIC_0063090.jpg,head/neck|40s
2,c2,ISIC_0063091.jpg,anterior torso|50s
0,c0,ISIC_0063092.jpg,head/neck|<30
1,c1,ISIC_0063093.jpg,head/neck|80+
1,c1,ISIC_0063094.jpg,anterior torso|60s
0,c0,ISIC_0063096.jpg,anterior torso|30s
2,c2,ISIC_0063097.jpg,anterior torso|60s
1,c1,ISIC_0063102.jpg,upper extremity|60s
3,c3,ISIC_0063105.jpg,head/neck|40s
0,c0,ISIC_0063106.jpg,anterior torso|80+
1,c1,ISIC_0063109.jpg,head/neck|80+
0,c0,ISIC_0063115.jpg,head/neck|50s
4,c4,ISIC_0063122.jpg,head/neck|80+
0,c0,ISIC_0063123.jpg,anterior torso|50s
1,c1,ISIC_0063124.jpg,anterior torso|50s
0,c0,ISIC_0063128.jpg,lower extremity|60s
1,c1,ISIC_0063131.jpg,head/neck|50s
3,c3,ISIC_0063132.jpg,lower extremity|70s
1,c1,ISIC_0063133.jpg,anterior torso|60s
3,c3,ISIC_0063134.jpg,head/neck|80+
3,c3,ISIC_0063136.jpg,anterior torso|80+
0,c0,ISIC_0063139.jpg,upper extremity|60s
0,c0,ISIC_0063141.jpg,anterior torso|80+
1,c1,ISIC_0063143.jpg,head/neck|50s
5,c5,ISIC_0063144.jpg,anterior torso|80+
1,c1,ISIC_0063148.jpg,anterior torso|50s
2,c2,ISIC_0063149.jpg,anterior torso|80+
0,c0,ISIC_0063150.jpg,upper extremity|40s
1,c1,ISIC_0063153.jpg,head/neck|60s
0,c0,ISIC_0063155.jpg,lower extremity|60s
1,c1,ISIC_0063157.jpg,head/neck|50s
2,c2,ISIC_0063159.jpg,head/neck|80+
3,c3,ISIC_0063163.jpg,anterior torso|50s
2,c2,ISIC_0063166.jpg,anterior torso|60s
2,c2,ISIC_0063171.jpg,lower extremity|60s
1,c1,ISIC_0063172.jpg,lower extremity|40s
0,c0,ISIC_0063173.jpg,anterior torso|50s
1,c1,ISIC_0063174.jpg,head/neck|80+
0,c0,ISIC_0063176.jpg,anterior torso|60s
0,c0,ISIC_0063179.jpg,upper extremity|60s
3,c3,ISIC_0063183.jpg,head/neck|80+
4,c4,ISIC_0063187.jpg,anterior torso|60s
1,c1,ISIC_0063191.jpg,anterior torso|50s
2,c2,ISIC_0063195.jpg,head/neck|30s
0,c0,ISIC_0063197.jpg,anterior torso|30s
1,c1,ISIC_0063198.jpg,upper extremity|40s
2,c2,ISIC_0063199.jpg,lower extremity|70s
2,c2,ISIC_0063200.jpg,anterior torso|60s
3,c3,ISIC_0063201.jpg,head/neck|60s
2,c2,ISIC_0063205.jpg,head/neck|50s
5,c5,ISIC_0063206.jpg,anterior torso|60s
1,c1,ISIC_0063208.jpg,lower extremity|60s
2,c2,ISIC_0063209.jpg,anterior torso|80+
4,c4,ISIC_0063210.jpg,lower extremity|70s
0,c0,ISIC_0063212.jpg,anterior torso|30s
3,c3,ISIC_0063213.jpg,lower extremity|60s
0,c0,ISIC_0063214.jpg,head/neck|40s
5,c5,ISIC_0063217.jpg,palms/soles|60s
0,c0,ISIC_0063221.jpg,lower extremity|80+
1,c1,ISIC_0063228.jpg,head/neck|80+
2,c2,ISIC_0063231.jpg,anterior torso|50s
0,c0,ISIC_0063232.jpg,anterior torso|50s
1,c1,ISIC_0063234.jpg,anterior torso|60s
2,c2,ISIC_0063236.jpg,lower extremity|80+
0,c0,ISIC_0063238.jpg,upper extremity|60s
0,c0,ISIC_0063239.jpg,anterior torso|50s
1,c1,ISIC_0063241.jpg,lower extremity|60s
1,c1,ISIC_0063243.jpg,lower extremity|60s
0,c0,ISIC_0063245.jpg,head/neck|40s
4,c4,ISIC_0063250.jpg,lower extremity|70s
0,c0,ISIC_0063251.jpg,head/neck|<30
0,c0,ISIC_0063252.jpg,head/neck|50s
1,c1,ISIC_0063258.jpg,palms/soles|60s
4,c4,ISIC_0063261.jpg,head/neck|50s
1,c1,ISIC_0063264.jpg,lower extremity|70s
2,c2,ISIC_0063265.jpg,head/neck|40s
1,c1,ISIC_0063266.jpg,head/neck|80+
0,c0,ISIC_0063267.jpg,anterior torso|60s
1,c1,ISIC_0063268.jpg,lower extremity|70s
2,c2,ISIC_0063269.jpg,anterior torso|50s
2,c2,ISIC_0063270.jpg,head/neck|80+
1,c1,ISIC_0063271.jpg,head/neck|30s
3,c3,ISIC_0063272.jpg,anterior torso|50s
2,c2,ISIC_0063274.jpg,upper extremity|40s
5,c5,ISIC_0063275.jpg,head/neck|80+
2,c2,ISIC_0063279.jpg,head/neck|30s
0,c0,ISIC_0063281.jpg,anterior torso|60s
0,c0,ISIC_0063282.jpg,palms/soles|40s
2,c2,ISIC_0063283.jpg,anterior torso|60s
2,c2,ISIC_0063284.jpg,head/neck|30s
2,c2,ISIC_0063285.jpg,head/neck|80+
4,c4,ISIC_0063287.jpg,head/neck|60s
1,c1,ISIC_0063289.jpg,head/neck|40s
2,c2,ISIC_0063290.jpg,head/neck|50s
0,c0,ISIC_0063294.jpg,head/neck|40s
5,c5,ISIC_0063297.jpg,head/neck|50s
0,c0,ISIC_0063299.jpg,anterior torso|50s
1,c1,ISIC_0063300.jpg,head/neck|60s
2,c2,ISIC_0063301.jpg,lower extremity|80+
1,c1,ISIC_0063302.jpg,lower extremity|70s
3,c3,ISIC_0063304.jpg,head/neck|80+
0,c0,ISIC_0063309.jpg,head/neck|<30
3,c3,ISIC_0063311.jpg,head/neck|30s
0,c0,ISIC_0063312.jpg,head/neck|30s
0,c0,ISIC_0063314.jpg,palms/soles|30s
0,c0,ISIC_0063316.jpg,lower extremity|<30
3,c3,ISIC_0063317.jpg,upper extremity|40s
1,c1,ISIC_0063318.jpg,anterior torso|60s
0,c0,ISIC_0063319.jpg,upper extremity|30s
0,c0,ISIC_0063321.jpg,head/neck|30s
4,c4,ISIC_0063322.jpg,head/neck|80+
1,c1,ISIC_0063324.jpg,anterior torso|80+
0,c0,ISIC_0063326.jpg,anterior torso|50s
0,c0,ISIC_0063327.jpg,anterior torso|50s
4,c4,ISIC_0063335.jpg,head/neck|60s
0,c0,ISIC_0063337.jpg,lower extremity|70s
2,c2,ISIC_0063342.jpg,lower extremity|80+
0,c0,ISIC_0063344.jpg,anterior torso|60s
2,c2,ISIC_0063346.jpg,head/neck|80+
0,c0,ISIC_0063353.jpg,anterior torso|50s
3,c3,ISIC_0063355.jpg,anterior torso|50s
4,c4,ISIC_0063359.jpg,head/neck|60s
4,c4,ISIC_0063361.jpg,head/neck|80+
1,c1,ISIC_0063362.jpg,anterior torso|<30
5,c5,ISIC_0063363.jpg,anterior torso|60s
0,c0,ISIC_0063364.jpg,anterior torso|50s
0,c0,ISIC_0063365.jpg,anterior torso|50s
1,c1,ISIC_0063367.jpg,upper extremity|30s
3,c3,ISIC_0063368.jpg,lower extremity|60s
1,c1,ISIC_0063369.jpg,anterior torso|60s
3,c3,ISIC_0063371.jpg,head/neck|50s
1,c1,ISIC_0063373.jpg,head/neck|30s
0,c0,ISIC_0063374.jpg,anterior torso|30s
2,c2,ISIC_0063375.jpg,anterior torso|50s
0,c0,ISIC_0063377.jpg,lower extremity|40s
0,c0,ISIC_0063378.jpg,anterior torso|30s
2,c2,ISIC_0063382.jpg,head/neck|80+
0,c0,ISIC_0063385.jpg,anterior torso|30s
0,c0,ISIC_0063391.jpg,head/neck|60s
1,c1,ISIC_0063394.jpg,anterior torso|30s
1,c1,ISIC_0063397.jpg,anterior torso|50s
3,c3,ISIC_0063398.jpg,head/neck|60s
0,c0,ISIC_0063399.jpg,palms/soles|70s
2,c2,ISIC_0063400.jpg,anterior torso|80+
0,c0,ISIC_0063402.jpg,anterior torso|30s
2,c2,ISIC_0063404.jpg,head/neck|60s
2,c2,ISIC_0063406.jpg,anterior torso|80+
1,c1,ISIC_0063410.jpg,anterior torso|60s
0,c0,ISIC_0063411.jpg,lower extremity|60s
0,c0,ISIC_0063412.jpg,upper extremity|30s
2,c2,ISIC_0063413.jpg,anterior torso|80+
2,c2,ISIC_0063416.jpg,lower extremity|80+
0,c0,ISIC_0063418.jpg,anterior torso|30s
2,c2,ISIC_0063419.jpg,lower extremity|60s
0,c0,ISIC_0063424.jpg,anterior torso|50s
1,c1,ISIC_0063425.jpg,anterior torso|30s
0,c0,ISIC_0063434.jpg,upper extremity|30s
4,c4,ISIC_0063435.jpg,anterior torso|50s
0,c0,ISIC_0063439.jpg,anterior torso|<30
0,c0,ISIC_0063440.jpg,head/neck|<30
4,c4,ISIC_0063442.jpg,anterior torso|60s
0,c0,ISIC_0063444.jpg,anterior torso|30s
1,c1,ISIC_0063445.jpg,upper extremity|40s
1,c1,ISIC_0063447.jpg,anterior torso|50s
1,c1,ISIC_0063450.jpg,head/neck|60s
1,c1,ISIC_0063457.jpg,palms/soles|60s
3,c3,ISIC_0063460.jpg,head/neck|50s
2,c2,ISIC_0063462.jpg,anterior torso|50s
1,c1,ISIC_0063464.jpg,head/neck|40s
1,c1,ISIC_0063470.jpg,anterior torso|60s
0,c0,ISIC_0063471.jpg,upper extremity|40s
0,c0,ISIC_0063472.jpg,head/neck|50s
1,c1,ISIC_0063475.jpg,head/neck|50s
0,c0,ISIC_0063477.jpg,anterior torso|50s
0,c0,ISIC_0063484.jpg,head/neck|50s
2,c2,ISIC_0063485.jpg,head/neck|80+
1,c1,ISIC_0063492.jpg,head/neck|30s
1,c1,ISIC_0063493.jpg,anterior torso|30s
0,c0,ISIC_0063497.jpg,anterior torso|80+
2,c2,ISIC_0063499.jpg,lower extremity|80+
2,c2,ISIC_0063506.jpg,head/neck|80+
3,c3,ISIC_0063513.jpg,upper extremity|40s
2,c2,ISIC_0063514.jpg,anterior torso|50s
2,c2,ISIC_0063515.jpg,head/neck|40s
0,c0,ISIC_0063516.jpg,anterior torso|50s
0,c0,ISIC_0063518.jpg,anterior torso|30s
6,c6,ISIC_0063519.jpg,anterior torso|30s
1,c1,ISIC_0063521.jpg,head/neck|40s
0,c0,ISIC_0063524.jpg,anterior torso|<30
0,c0,ISIC_0063525.jpg,lower extremity|40s
1,c1,ISIC_0063528.jpg,head/neck|80+
2,c2,ISIC_0063529.jpg,anterior torso|80+
2,c2,ISIC_0063530.jpg,head/neck|60s
2,c2,ISIC_0063532.jpg,anterior torso|50s
0,c0,ISIC_0063533.jpg,upper extremity|60s
2,c2,ISIC_0063534.jpg,anterior torso|80+
1,c1,ISIC_0063537.jpg,anterior torso|30s
0,c0,ISIC_0063547.jpg,palms/soles|<30
0,c0,ISIC_0063549.jpg,anterior torso|30s
1,c1,ISIC_0063551.jpg,anterior torso|60s
0,c0,ISIC_0063556.jpg,anterior torso|50s
2,c2,ISIC_0063562.jpg,anterior torso|60s
5,c5,ISIC_0063569.jpg,upper extremity|60s
3,c3,ISIC_0063571.jpg,anterior torso|80+
4,c4,ISIC_0063573.jpg,head/neck|60s
0,c0,ISIC_0063574.jpg,lower extremity|60s
2,c2,ISIC_0063575.jpg,lower extremity|60s
4,c4,ISIC_0063577.jpg,head/neck|80+
0,c0,ISIC_0063581.jpg,anterior torso|<30
0,c0,ISIC_0063583.jpg,upper extremity|40s
2,c2,ISIC_0063586.jpg,lower extremity|60s
4,c4,ISIC_0063588.jpg,lower extremity|70s
0,c0,ISIC_0063589.jpg,anterior torso|30s
0,c0,ISIC_0063590.jpg,anterior torso|<30
0,c0,ISIC_0063592.jpg,lower extremity|<30
0,c0,ISIC_0063594.jpg,anterior torso|30s
1,c1,ISIC_0063595.jpg,head/neck|50s
2,c2,ISIC_0063597.jpg,lower extremity|80+
1,c1,ISIC_0063598.jpg,head/neck|80+
0,c0,ISIC_0063600.jpg,anterior torso|<30
1,c1,ISIC_0063601.jpg,palms/soles|40s
0,c0,ISIC_0063602.jpg,upper extremity|40s
0,c0,ISIC_0063603.jpg,head/neck|30s
1,c1,ISIC_0063606.jpg,anterior torso|80+
0,c0,ISIC_0063607.jpg,lower extremity|40s
0,c0,ISIC_0063608.jpg,lower extremity|80+
2,c2,ISIC_0063610.jpg,anterior torso|80+
2,c2,ISIC_0063612.jpg,anterior torso|60s
0,c0,ISIC_0063613.jpg,anterior torso|<30
2,c2,ISIC_0063614.jpg,lower extremity|80+
1,c1,ISIC_0063617.jpg,anterior torso|30s
0,c0,ISIC_0063620.jpg,upper extremity|30s
0,c0,ISIC_0063626.jpg,lower extremity|<30
0,c0,ISIC_0063628.jpg,anterior torso|60s
1,c1,ISIC_0063630.jpg,anterior torso|60s
5,c5,ISIC_0063631.jpg,head/neck|60s
3,c3,ISIC_0063635.jpg,anterior torso|50s
0,c0,ISIC_0063639.jpg,head/neck|40s
0,c0,ISIC_0063642.jpg,anterior torso|60s
0,c0,ISIC_0063644.jpg,upper extremity|40s
3,c3,ISIC_0063646.jpg,head/neck|60s
2,c2,ISIC_0063649.jpg,head/neck|60s
0,c0,ISIC_0063650.jpg,lower extremity|60s
2,c2,ISIC_0063652.jpg,anterior torso|80+
